"","evap_factor","sal","pH_out","pCO2_out","DIC_out","Alk_out","Omega_arag_out","Na_out","Ca_out","Mg_out","K_out","Cl_out","SO4_out"
"82",0.595,62.1848739495798,8.16512725744815,0.000416868468095719,3.29590118206419,3.99997955172096,11.0200675035159,836.970511242474,16.8066367719373,93.7484072806939,23.5292914807121,1006.71754263904,51.3274665837059
"83",0.59,62.7118644067797,8.16692634988345,0.000416868468095723,3.31890122832532,4.03387702748835,11.1898166281749,844.06334440724,16.9490631407077,94.5401120712056,23.7286883969907,1015.24888212839,51.7624367164515
"84",0.585,63.2478632478633,8.16873847860811,0.000416868468095723,3.34223512545273,4.06835393170392,11.3634335644361,851.277419323007,17.0939240827914,95.3453093411143,23.9314937159078,1023.9260525592,52.2048420360909
"85",0.58,63.7931034482759,8.17056386088144,0.000416868468095716,3.36591043890062,4.10342524910472,11.5410376409119,858.615871451343,17.241282559264,96.1643470377945,24.1377955829695,1032.75282529991,52.6548748257489
"86",0.575,64.3478260869565,8.17240271939036,0.000416868468095719,3.38993497145515,4.1391064856152,11.7227528996569,866.081945309432,17.391203721073,96.9975851755251,24.3476852095021,1041.73310289227,53.1127340564185
"87",0.57,64.9122807017544,8.17425528241242,0.000416868468095719,3.41431677285123,4.17541369120935,11.9087083249914,873.678999253035,17.5437550050811,97.8453963630463,24.5612570071134,1050.87092480435,53.5786256802778
"88",0.565,65.4867256637168,8.17612178398292,0.000416868468095719,3.43906414986461,4.21236348397956,12.0990380855073,881.410510513395,17.6990062352088,98.7081663590298,24.7786087292922,1060.170473489,54.0527629395798
"89",0.56,66.0714285714286,8.17800246406694,0.000416868468095719,3.4641856769168,4.24997307550087,12.2938817902,889.280080503973,17.8570297289955,99.5862946571987,24.9998416205936,1069.63608076683,54.5353666920889
"90",0.555,66.6666666666667,8.17989756873564,0.000416868468095723,3.48969020721534,4.28826029756073,12.4933847596228,897.291440414019,18.0179004099201,100.480195102961,25.2250605738881,1079.27223455421,55.0266657541094
"91",0.55,67.2727272727273,8.18180735034736,0.000416868468095719,3.51558688446977,4.32724363035168,12.6976983131403,905.448457107234,18.1816959258481,101.390296543553,25.4543742961873,1089.0835859583,55.5268972622218
"92",0.545,67.8899082568807,8.18373206773286,0.000416868468095719,3.54188515521131,4.36694223221135,12.9069800733315,913.755139345113,18.3484967739983,102.317043513834,25.6878954835976,1099.0749567625,56.0363070549316
"93",0.54,68.5185185185185,8.18567198615354,0.000416868468095719,3.56859478202362,4.40737597101875,13.1213942843905,922.215644356028,18.518386432852,103.260896960179,25.9257410059927,1109.25134732784,56.5551500755203
"94",0.535,69.1588785046729,8.18762737841257,0.000416868468095723,3.59572585615101,4.44856545734718,13.3411121718357,930.834284772624,18.6914515014584,104.222335004107,26.1680321020417,1119.61794493736,57.0836907974829
"95",0.53,69.811320754717,8.1895985236903,0.000416868468095719,3.62328881341847,4.49053207949662,13.5663122803906,939.615535961927,18.8677818466251,105.201853750356,26.4148945852751,1130.18013261284,57.6222036740497
"96",0.525,70.4761904761905,8.1915857086454,0.000416868468095719,3.65129444837015,4.53329804052736,13.7971808767567,948.564043774254,19.0474707585192,106.199968139555,26.6664590619268,1140.9434984353,58.1709736133899
"97",0.52,71.1538461538461,8.19358922739704,0.000416868468095719,3.6797539304947,4.57688639742802,14.0339123555543,957.684632739179,19.2306151152447,107.217212850598,26.9228611613424,1151.91384540315,58.7302964812321
"98",0.515,71.8446601941748,8.19560938173292,0.000416868468095716,3.70867882107889,4.62132110256725,14.2767096752802,966.982314738907,19.4173155570063,108.254143255206,27.1842417798086,1163.09720186467,59.3004796327612
"99",0.51,72.5490196078431,8.19764648131977,0.000416868468095723,3.73808109099532,4.66662704758299,14.5257848220132,976.462298191822,19.6076766705186,109.311336428429,27.4507473387259,1174.49983256406,59.8818424758023
"100",0.505,73.2673267326733,8.19970084391585,0.000416868468095719,3.76797313948654,4.7128301098791,14.781359302902,986.129997781568,19.801807184369,110.389392218903,27.7225300581163,1186.1282503437,60.4747170674602
"101",0.5,74,8.2017727955846,0.000416868468095723,3.79836781401238,4.75995720191199,15.0436646716411,995.991044769851,19.9998201761016,111.488934383062,27.999748246542,1197.98922854848,61.079448746554
